Data ID,Link,Eintrag,Posting Date,City,Address,Pure Rent,Service Charge,Other Charge,Total Cost,Size,Date From,Date To,Dataframe Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,frei bis (Year - Month),Latitude,Longitude,Full Address,Rooms,Full Address Lenght
9007632,www.wg-gesucht.de/wg-zimmer-in-Berlin-Alexanderplatz.9007632.html,25.04.2023,,Berlin,Muster Str. 1,330,,,,15,2023-05-01,,20230424,,,22,25.04.2023-330.0-22.0 Berlin,Berlin,,52.5170365,13.3888599,,,
10029919,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10029919.html,25.04.2023,,Berlin,Muster Str. 1,650,,,,20,2023-05-01,2023-09-28,20230424,,4,32.5,25.04.2023-650.0-32.5 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652,,,
10030112,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10030112.html,25.04.2023,,Berlin,Muster Str. 1,890,,,,16,2023-06-18,,20230424,,,55.625,25.04.2023-890.0-55.625 Berlin,Berlin,,52.5170365,13.3888599,,,
4229823,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.4229823.html,25.04.2023,,Berlin,Muster Str. 1,900,,,,25,2023-04-25,2024-04-01,20230424,,12,36,25.04.2023-900.0-36.0 Berlin,Berlin,2024-04,52.5170365,13.3888599,,,
10029655,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10029655.html,25.04.2023,,Berlin,Muster Str. 1,500,,,,15,2023-04-26,,20230424,,,33.33333333,25.04.2023-500.0-33.333333333333336 Berlin,Charlottenburg,,52.515747,13.3096834,,,
5598976,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.5598976.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,480,,,,23,2023-04-26,,20230424,,,20.86956522,25.04.2023-480.0-20.869565217391305 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
9108595,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9108595.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,450,,,,22,2023-04-26,,20230424,,,20.45454545,25.04.2023-450.0-20.454545454545453 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
8698490,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.8698490.html,25.04.2023,,Berlin,Muster Str. 1,790,,,,14,2023-05-15,,20230424,,,56.42857143,25.04.2023-790.0-56.42857142857143 Berlin,Lichtenberg,,48.9212959,7.4812268,,,
3678956,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.3678956.html,25.04.2023,,Berlin,Muster Str. 1,550,,,,20,2023-05-16,2024-02-28,20230424,,9,27.5,25.04.2023-550.0-27.5 Berlin,Pankow,2024-02,52.5979174,13.435316,,,
7902391,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wannsee.7902391.html,25.04.2023,,Berlin,Muster Str. 1,280,,,,8,2023-05-25,2023-09-15,20230424,,4,35,25.04.2023-280.0-35.0 Berlin,Reinickendorf,2023-09,52.6047631,13.2952872,,,
9415048,www.wg-gesucht.de/wg-zimmer-in-Berlin.9415048.html,25.04.2023,,Berlin,Muster Str. 1,620,,,,12,2023-05-10,,20230424,,,51.66666667,25.04.2023-620.0-51.666666666666664 Berlin,Tiergarten,,50.3408439,6.9562155,,,
9011920,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9011920.html,25.04.2023,,Berlin,Muster Str. 1,795,,,,19,2023-05-01,,20230424,,,41.84210526,25.04.2023-795.0-41.8421052631579 Berlin,Wannsee,,52.4211482,13.1589374,,,
10027074,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.10027074.html,25.04.2023,,Berlin,Muster Str. 1,20,,,,23,2023-05-24,2023-06-18,20230424,,1,0.8695652174,25.04.2023-20.0-0.8695652173913043 Berlin,Berlin,2023-06,52.5170365,13.3888599,,,
6532098,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6532098.html,25.04.2023,,Berlin,Muster Str. 1,515,,,,13,2023-05-15,2023-06-15,20230424,,1,39.61538462,25.04.2023-515.0-39.61538461538461 Berlin,Prenzlauer Berg,2023-06,52.5398466,13.4285652,,,
9982749,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9982749.html,25.04.2023,,Berlin,Muster Str. 1,530,,,,12,2023-05-01,,20230424,,,44.16666667,25.04.2023-530.0-44.166666666666664 Berlin,Pankow,,52.5979174,13.435316,,,
9521267,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9521267.html,25.04.2023,,Berlin,Muster Str. 1,650,,,,20,2023-04-26,2023-09-29,20230424,,5,32.5,25.04.2023-650.0-32.5 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652,,,
6762860,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.6762860.html,25.04.2023,,Berlin,Muster Str. 1,900,,,,10,2023-04-25,,20230424,,,90,25.04.2023-900.0-90.0 Berlin,Mitte,,52.5178855,13.4040601,,,
9174824,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9174824.html,25.04.2023,,Berlin,Muster Str. 1,330,,,,18,2023-07-01,2024-07-01,20230424,,12,18.33333333,25.04.2023-330.0-18.333333333333332 Berlin,Kreuzberg,2024-07,52.4976443,13.411914,,,
10030010,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin--Charlottenburg.10030010.html,25.04.2023,,Berlin,Muster Str. 1,670,,,,18,2023-04-25,2023-05-31,20230424,,1,37.22222222,25.04.2023-670.0-37.22222222222222 Berlin,Berlin,2023-05,52.5170365,13.3888599,,,
9873199,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9873199.html,25.04.2023,,Berlin,Muster Str. 1,600,,,,19,2023-05-01,2023-12-31,20230424,,7,31.57894737,25.04.2023-600.0-31.57894736842105 Berlin,Wedding,2023-12,52.550123,13.34197,,,
9979102,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9979102.html,25.04.2023,,Berlin,Muster Str. 1,650,,,,21,2023-05-15,2023-09-30,20230424,,4,30.95238095,25.04.2023-650.0-30.952380952380953 Berlin,Charlottenburg,2023-09,52.515747,13.3096834,,,
10028627,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10028627.html,25.04.2023,,Berlin,Muster Str. 1,1100,,,,11,2023-04-25,,20230424,,,100,25.04.2023-1100.0-100.0 Berlin,Mitte,,52.5178855,13.4040601,,,
9993868,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.9993868.html,25.04.2023,,Berlin,Muster Str. 1,400,,,,12,2023-05-01,2023-05-25,20230424,,0,33.33333333,25.04.2023-400.0-33.333333333333336 Berlin,Neukölln,2023-05,52.4811497,13.4353501,,,
7190736,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7190736.html,25.04.2023,,Berlin,Muster Str. 1,358,,,,10,2023-05-01,2023-12-01,20230424,,7,35.8,25.04.2023-358.0-35.8 Berlin,Wedding,2023-12,52.550123,13.34197,,,
10029745,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10029745.html,25.04.2023,,Berlin,Muster Str. 1,825,,,,18,2023-04-25,,20230424,,,45.83333333,25.04.2023-825.0-45.833333333333336 Berlin,Treptow,,54.0627026,15.2657157,,,
9043085,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9043085.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,500,,,,13,2023-04-26,,20230424,,,38.46153846,25.04.2023-500.0-38.46153846153846 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
9927483,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9927483.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,460,,,,13,2023-04-26,,20230424,,,35.38461538,25.04.2023-460.0-35.38461538461539 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
7470298,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7470298.html,25.04.2023,,Berlin,Muster Str. 1,1065,,,,14,2023-04-25,,20230424,,,76.07142857,25.04.2023-1065.0-76.07142857142857 Berlin,Kreuzberg,,52.4976443,13.411914,,,
8989660,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8989660.html,25.04.2023,,Berlin,Muster Str. 1,550,,,,15,2023-05-01,2023-05-31,20230424,,0,36.66666667,25.04.2023-550.0-36.666666666666664 Berlin,Wedding,2023-05,52.550123,13.34197,,,
10006423,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10006423.html,25.04.2023,,Berlin,Muster Str. 1,520,,,,18,2023-05-01,,20230424,,,28.88888889,25.04.2023-520.0-28.88888888888889 Berlin,Friedrichshain,,52.5122154,13.4502904,,,
10005967,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.10005967.html,25.04.2023,,Berlin,Muster Str. 1,900,,,,25,2023-05-01,2023-11-01,20230424,,6,36,25.04.2023-900.0-36.0 Berlin,Prenzlauer Berg,2023-11,52.5398466,13.4285652,,,
9007301,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9007301.html,25.04.2023,,Berlin,Muster Str. 1,570,,,,15,2023-05-01,2024-03-31,20230424,,10,38,25.04.2023-570.0-38.0 Berlin,Prenzlauer Berg,2024-03,52.5398466,13.4285652,,,
6743796,www.wg-gesucht.de/wg-zimmer-in-Berlin.6743796.html,25.04.2023,,Berlin,Muster Str. 1,600,,,,12,2023-04-25,2024-04-12,20230424,,12,50,25.04.2023-600.0-50.0 Berlin,Lichterfelde,2024-04,52.437293,13.3138645,,,
9891186,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9891186.html,25.04.2023,,Berlin,Muster Str. 1,690,,,,23,2023-05-02,2023-05-30,20230424,,0,30,25.04.2023-690.0-30.0 Berlin,Moabit,2023-05,52.5301017,13.3425422,,,
6420125,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.6420125.html,25.04.2023,,Berlin,Muster Str. 1,500,,,,14,2023-04-30,2023-05-31,20230424,,1,35.71428571,25.04.2023-500.0-35.714285714285715 Berlin,Berlin,2023-05,52.5170365,13.3888599,,,
10029694,www.wg-gesucht.de/wg-zimmer-in-Berlin-alte-Mitte.10029694.html,25.04.2023,,Berlin,Muster Str. 1,550,,,,18,2023-06-01,,20230424,,,30.55555556,25.04.2023-550.0-30.555555555555557 Berlin,Neukölln,,52.4811497,13.4353501,,,
10029732,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10029732.html,25.04.2023,,Berlin,Muster Str. 1,890,,,,20,2023-05-01,,20230424,,,44.5,25.04.2023-890.0-44.5 Berlin,Schöneberg,,52.482157,13.3551901,,,
7197030,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7197030.html,25.04.2023,,Berlin,Muster Str. 1,750,,,,20,2023-05-01,,20230424,,,37.5,25.04.2023-750.0-37.5 Berlin,Mitte,,52.5178855,13.4040601,,,
10020261,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.10020261.html,25.04.2023,,Berlin,Muster Str. 1,280,,,,30,2023-05-07,2023-05-14,20230424,,0,9.333333333,25.04.2023-280.0-9.333333333333334 Berlin,Kreuzberg,2023-05,52.4976443,13.411914,,,
9808525,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin-Prenzlauer-Berg.9808525.html,25.04.2023,,Berlin,Muster Str. 1,500,,,,17,2023-05-19,2024-01-02,20230424,,8,29.41176471,25.04.2023-500.0-29.41176470588235 Berlin,Friedrichshain,2024-01,52.5122154,13.4502904,,,
9500439,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.9500439.html,25.04.2023,,Berlin,Muster Str. 1,670,,,,13,2023-05-01,2023-05-31,20230424,,0,51.53846154,25.04.2023-670.0-51.53846153846154 Berlin,Treptow,2023-05,54.0627026,15.2657157,,,
7851283,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.7851283.html,25.04.2023,,Berlin,Muster Str. 1,40,,,,15,2023-04-25,2023-06-25,20230424,,2,2.666666667,25.04.2023-40.0-2.6666666666666665 Berlin,Prenzlauer Berg,2023-06,52.5398466,13.4285652,,,
6528493,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6528493.html,25.04.2023,,Berlin,Muster Str. 1,76,,,,12,2023-04-25,2023-04-30,20230424,,0,6.333333333,25.04.2023-76.0-6.333333333333333 Berlin,Oberschöneweide,2023-04,52.4624563,13.5234762,,,
10018288,www.wg-gesucht.de/wg-zimmer-in-Berlin.10018288.html,25.04.2023,,Berlin,Muster Str. 1,465,,,,20,2023-07-01,2024-06-30,20230424,,11,23.25,25.04.2023-465.0-23.25 Berlin,Moabit,2024-06,52.5301017,13.3425422,,,
9724081,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.9724081.html,25.04.2023,,Berlin,Muster Str. 1,590,,,,26,2023-07-01,,20230424,,,22.69230769,25.04.2023-590.0-22.692307692307693 Berlin,Prenzlauer Berg,,52.5398466,13.4285652,,,
10029696,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10029696.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,550,,,,15,2023-04-26,,20230424,,,36.66666667,25.04.2023-550.0-36.666666666666664 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
7966263,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7966263.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,530,,,,22,2023-04-26,,20230424,,,24.09090909,25.04.2023-530.0-24.09090909090909 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
8421826,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.8421826.html,25.04.2023,,Berlin,Muster Str. 1,1350,,,,25,2023-05-05,2023-08-30,20230424,,3,54,25.04.2023-1350.0-54.0 Berlin,Charlottenburg,2023-08,52.515747,13.3096834,,,
10002227,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10002227.html,25.04.2023,,Berlin,Muster Str. 1,590,,,,26,2023-06-01,,20230424,,,22.69230769,25.04.2023-590.0-22.692307692307693 Berlin,Prenzlauer Berg,,52.5398466,13.4285652,,,
3390143,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.3390143.html,25.04.2023,,Berlin,Muster Str. 1,525,,,,16,2023-06-01,2023-12-01,20230424,,6,32.8125,25.04.2023-525.0-32.8125 Berlin,Weißensee,2023-12,52.5546193,13.4630018,,,
9991903,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9991903.html,25.04.2023,,Berlin,Muster Str. 1,890,,,,25,2023-05-03,2023-07-31,20230424,,2,35.6,25.04.2023-890.0-35.6 Berlin,Prenzlauer Berg,2023-07,52.5398466,13.4285652,,,
9655849,www.wg-gesucht.de/wg-zimmer-in-Berlin.9655849.html,25.04.2023,,Berlin,Muster Str. 1,570,,,,18,2023-05-01,,20230424,,,31.66666667,25.04.2023-570.0-31.666666666666668 Berlin,Berlin,,52.5170365,13.3888599,,,
9980733,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9980733.html,25.04.2023,,Berlin,Muster Str. 1,650,,,,26,2023-05-01,,20230424,,,25,25.04.2023-650.0-25.0 Berlin,Pankow,,52.5979174,13.435316,,,
9393595,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.9393595.html,25.04.2023,,Berlin,Muster Str. 1,485,,,,8,2023-04-25,2023-09-30,20230424,,5,60.625,25.04.2023-485.0-60.625 Berlin,Berlin,2023-09,52.5170365,13.3888599,,,
6241933,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.6241933.html,25.04.2023,,Berlin,Muster Str. 1,100,,,,20,2023-04-26,,20230424,,,5,25.04.2023-100.0-5.0 Berlin,Charlottenburg,,52.515747,13.3096834,,,
9850985,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9850985.html,25.04.2023,,Berlin,Muster Str. 1,610,,,,13,2023-05-01,2023-06-30,20230424,,1,46.92307692,25.04.2023-610.0-46.92307692307692 Berlin,Gesundbrunnen,2023-06,52.5509201,13.384846,,,
6132038,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.6132038.html,25.04.2023,,Berlin,Muster Str. 1,470,,,,17,2023-05-15,,20230424,,,27.64705882,25.04.2023-470.0-27.647058823529413 Berlin,Schöneberg,,52.482157,13.3551901,,,
10018272,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10018272.html,25.04.2023,,Berlin,Muster Str. 1,200,,,,12,2023-04-30,,20230424,,,16.66666667,25.04.2023-200.0-16.666666666666668 Berlin,Charlottenburg,,52.515747,13.3096834,,,
7757531,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7757531.html,25.04.2023,,Berlin,Muster Str. 1,680,,,,18,2023-05-05,2024-05-01,20230424,,12,37.77777778,25.04.2023-680.0-37.77777777777778 Berlin,Treptow,2024-05,54.0627026,15.2657157,,,
9401938,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9401938.html,25.04.2023,,Berlin,Muster Str. 1,900,,,,12,2023-05-05,,20230424,,,75,25.04.2023-900.0-75.0 Berlin,Mitte,,52.5178855,13.4040601,,,
10024070,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10024070.html,25.04.2023,,Berlin,Muster Str. 1,700,,,,10,2023-04-25,,20230424,,,70,25.04.2023-700.0-70.0 Berlin,Friedrichshain,,52.5122154,13.4502904,,,
10002879,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10002879.html,25.04.2023,,Berlin,Muster Str. 1,200,,,,15,2023-05-04,2023-05-09,20230424,,0,13.33333333,25.04.2023-200.0-13.333333333333334 Berlin,Neukölln,2023-05,52.4811497,13.4353501,,,
10022553,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10022553.html,25.04.2023,,Berlin,Muster Str. 1,780,,,,21,2023-05-23,2023-07-21,20230424,,2,37.14285714,25.04.2023-780.0-37.142857142857146 Berlin,Berlin,2023-07,52.5170365,13.3888599,,,
7753417,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7753417.html,25.04.2023,,Berlin,Muster Str. 1,2000,,,,23,2023-06-19,2023-08-13,20230424,,2,86.95652174,25.04.2023-2000.0-86.95652173913044 Berlin,Prenzlauer Berg,2023-08,52.5398466,13.4285652,,,
9173140,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9173140.html,25.04.2023,,Berlin,Muster Str. 1,790,,,,11,2023-05-01,2024-04-30,20230424,,11,71.81818182,25.04.2023-790.0-71.81818181818181 Berlin,Charlottenburg,2024-04,52.515747,13.3096834,,,
10025580,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10025580.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,530,,,,22,2023-04-26,,20230424,,,24.09090909,25.04.2023-530.0-24.09090909090909 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
9995541,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.9995541.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,490,,,,21,2023-04-26,,20230424,,,23.33333333,25.04.2023-490.0-23.333333333333332 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
10029509,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.10029509.html,25.04.2023,,Berlin,Muster Str. 1,550,,,,25,2023-05-01,,20230424,,,22,25.04.2023-550.0-22.0 Berlin,Charlottenburg,,52.515747,13.3096834,,,
9201107,www.wg-gesucht.de/wg-zimmer-in-Berlin.9201107.html,25.04.2023,,Berlin,Muster Str. 1,1100,,,,23,2023-04-25,,20230424,,,47.82608696,25.04.2023-1100.0-47.82608695652174 Berlin,Steglitz,,52.4572569,13.3222865,,,
8016381,www.wg-gesucht.de/wg-zimmer-in-Berlin.8016381.html,25.04.2023,,Berlin,Muster Str. 1,718,,,,26,2023-06-01,2023-10-01,20230424,,4,27.61538462,25.04.2023-718.0-27.615384615384617 Berlin,Gesundbrunnen,2023-10,52.5509201,13.384846,,,
9543072,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9543072.html,25.04.2023,,Berlin,Muster Str. 1,480,,,,20,2023-04-25,,20230424,,,24,25.04.2023-480.0-24.0 Berlin,Berlin,,52.5170365,13.3888599,,,
10029547,www.wg-gesucht.de/wg-zimmer-in-Berlin-Siemensstadt.10029547.html,25.04.2023,,Berlin,Muster Str. 1,400,,,,15,2023-05-01,,20230424,,,26.66666667,25.04.2023-400.0-26.666666666666668 Berlin,Berlin,,52.5170365,13.3888599,,,
2673060,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.2673060.html,25.04.2023,,Berlin,Muster Str. 1,700,,,,14,2023-05-01,2023-07-31,20230424,,2,50,25.04.2023-700.0-50.0 Berlin,Pankow,2023-07,52.5979174,13.435316,,,
10025040,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10025040.html,25.04.2023,,Berlin,Muster Str. 1,480,,,,20,2023-05-10,2023-06-01,20230424,,1,24,25.04.2023-480.0-24.0 Berlin,Siemensstadt,2023-06,52.5398082,13.2568934,,,
1955079,www.wg-gesucht.de/wg-zimmer-in-Berlin-Alex-HackischerMarkt.1955079.html,25.04.2023,,Berlin,Muster Str. 1,665,,,,10,2023-05-01,2023-10-15,20230424,,5,66.5,25.04.2023-665.0-66.5 Berlin,Prenzlauer Berg,2023-10,52.5398466,13.4285652,,,
9687356,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.9687356.html,25.04.2023,,Berlin,Muster Str. 1,705,,,,13,2023-05-02,2023-06-01,20230424,,1,54.23076923,25.04.2023-705.0-54.23076923076923 Berlin,Friedrichshain,2023-06,52.5122154,13.4502904,,,
9980352,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9980352.html,25.04.2023,,Berlin,Muster Str. 1,590,,,,15,2023-05-06,2023-10-30,20230424,,5,39.33333333,25.04.2023-590.0-39.333333333333336 Berlin,Berlin,2023-10,52.5170365,13.3888599,,,
10010841,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10010841.html,25.04.2023,,Berlin,Muster Str. 1,700,,,,14,2023-04-25,,20230424,,,50,25.04.2023-700.0-50.0 Berlin,Lichtenberg,,48.9212959,7.4812268,,,
9987368,www.wg-gesucht.de/wg-zimmer-in-Berlin.9987368.html,25.04.2023,,Berlin,Muster Str. 1,515,,,,12,2023-05-01,2023-05-31,20230424,,0,42.91666667,25.04.2023-515.0-42.916666666666664 Berlin,Prenzlauer Berg,2023-05,52.5398466,13.4285652,,,
8289135,www.wg-gesucht.de/wg-zimmer-in-Berlin.8289135.html,25.04.2023,,Berlin,Muster Str. 1,570,,,,25,2023-05-01,2023-07-31,20230424,,2,22.8,25.04.2023-570.0-22.8 Berlin,Kreuzberg,2023-07,52.4976443,13.411914,,,
9056521,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.9056521.html,25.04.2023,,Berlin,Muster Str. 1,750,,,,16,2023-05-01,,20230424,,,46.875,25.04.2023-750.0-46.875 Berlin,Berlin,,52.5170365,13.3888599,,,
10029534,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10029534.html,25.04.2023,,Berlin,Muster Str. 1,388,,,,10,2023-05-01,2023-05-31,20230424,,0,38.8,25.04.2023-388.0-38.8 Berlin,Berlin,2023-05,52.5170365,13.3888599,,,
10027624,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10027624.html,25.04.2023,,Berlin,Muster Str. 1,770,,,,23,2023-04-25,2024-09-30,20230424,,17,33.47826087,25.04.2023-770.0-33.47826086956522 Berlin,Steglitz,2024-09,52.4572569,13.3222865,,,
9819393,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.9819393.html,25.04.2023,,Berlin,Muster Str. 1,650,,,,20,2023-05-01,2023-06-30,20230424,,1,32.5,25.04.2023-650.0-32.5 Berlin,Wedding,2023-06,52.550123,13.34197,,,
10029497,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10029497.html,25.04.2023,,Berlin,Muster Str. 1,750,,,,14,2023-05-07,2023-12-31,20230424,,7,53.57142857,25.04.2023-750.0-53.57142857142857 Berlin,Moabit,2023-12,52.5301017,13.3425422,,,
9903781,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9903781.html,25.04.2023,,Zimmervon HousingAnywhere*,Muster Str. 1,480,,,,17,2023-04-26,,20230424,,,28.23529412,25.04.2023-480.0-28.235294117647058 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599,,,
10028310,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.10028310.html,25.04.2023,,Zimmervon Spotahome*,Muster Str. 1,480,,,,20,2023-04-26,,20230424,,,24,25.04.2023-480.0-24.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599,,,
10025046,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.10025046.html,25.04.2023,,Berlin,Muster Str. 1,1050,,,,25,2023-05-01,2023-07-31,20230424,,2,42,25.04.2023-1050.0-42.0 Berlin,Kreuzberg,2023-07,52.4976443,13.411914,,,
8539893,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8539893.html,25.04.2023,,Berlin,Muster Str. 1,630,,,,15,2023-06-01,,20230424,,,42,25.04.2023-630.0-42.0 Berlin,Reinickendorf,,52.6047631,13.2952872,,,
10025255,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10025255.html,25.04.2023,,Berlin,Muster Str. 1,826,,,,36,2023-06-01,,20230424,,,22.94444444,25.04.2023-826.0-22.944444444444443 Berlin,Lichterfelde,,52.437293,13.3138645,,,
9344480,www.wg-gesucht.de/wg-zimmer-in-Berlin.9344480.html,25.04.2023,,Berlin,Muster Str. 1,1050,,,,15,2023-04-25,,20230424,,,70,25.04.2023-1050.0-70.0 Berlin,Kreuzberg,,52.4976443,13.411914,,,
8600101,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8600101.html,25.04.2023,,Berlin,Muster Str. 1,800,,,,10,2023-05-01,2023-05-31,20230424,,0,80,25.04.2023-800.0-80.0 Berlin,Mitte,2023-05,52.5178855,13.4040601,,,
10029481,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10029481.html,25.04.2023,,Berlin,Muster Str. 1,600,,,,10,2023-06-01,2023-06-30,20230424,,0,60,25.04.2023-600.0-60.0 Berlin,Berlin,2023-06,52.5170365,13.3888599,,,
8889729,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.8889729.html,25.04.2023,,Berlin,Muster Str. 1,220,,,,15,2023-04-25,,20230424,,,14.66666667,25.04.2023-220.0-14.666666666666666 Berlin,Neukölln,,52.4811497,13.4353501,,,
10025970,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10025970.html,25.04.2023,,Berlin,Muster Str. 1,520,,,,17,2023-06-04,2023-07-09,20230424,,1,30.58823529,25.04.2023-520.0-30.58823529411765 Berlin,Berlin,2023-07,52.5170365,13.3888599,,,
