,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
1864,1864,7118795,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7118795.html,13.02.2019,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,25.0,5000,5000,5000,14,2019-02-15,2019-03-06,20230424,5000,1.0,1.7857142857142858,13.02.2019-25.0-1.7857142857142858 Berlin,Kreuzberg,2019-03,52.4976443,13.411914
1865,1865,7142502,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.7142502.html,09.02.2019,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,120.0,5000,5000,5000,32,2019-01-15,2019-01-24,20230424,5000,0.0,3.75,09.02.2019-120.0-3.75 Berlin,Wedding,2019-01,52.550123,13.34197
1866,1866,6425476,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6425476.html,09.02.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,20.0,5000,5000,5000,30,2019-02-14,2019-02-25,20230424,5000,0.0,0.6666666666666666,09.02.2019-20.0-0.6666666666666666 Berlin,Friedrichshain,2019-02,52.5122154,13.4502904
1867,1867,7132242,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.7132242.html,08.02.2019,"Berlin
                                                                    Friedrichshain-Kreuzberg",Berlin,                                                                   Friedrichshain-Kreuzberg,Muster Str. 1,25.0,5000,5000,5000,20,2019-02-15,2019-03-01,20230424,5000,1.0,1.25,08.02.2019-25.0-1.25 Berlin,Friedrichshain,2019-03,52.5122154,13.4502904
1868,1868,7101402,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.7101402.html,03.02.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,550.0,5000,5000,5000,15,2018-05-01,,20230424,5000,,36.666666666666664,03.02.2019-550.0-36.666666666666664 Berlin,Neukölln,,52.4811497,13.4353501
1869,1869,7114344,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7114344.html,03.02.2019,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,20.0,5000,5000,5000,15,2019-02-09,2019-02-15,20230424,5000,0.0,1.3333333333333333,03.02.2019-20.0-1.3333333333333333 Berlin,Reinickendorf,2019-02,52.6047631,13.2952872
1870,1870,7023848,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7023848.html,31.01.2019,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,560.0,5000,5000,5000,22,2019-02-01,,20230424,5000,,25.454545454545453,31.01.2019-560.0-25.454545454545453 Berlin,Reinickendorf,,52.6047631,13.2952872
1871,1871,7108172,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7108172.html,24.01.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,395.0,5000,5000,5000,18,2019-02-01,2019-03-01,20230424,5000,1.0,21.944444444444443,24.01.2019-395.0-21.944444444444443 Berlin,Friedrichshain,2019-03,52.5122154,13.4502904
1872,1872,7095254,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.7095254.html,22.01.2019,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,650.0,5000,5000,5000,30,2018-12-25,2019-12-25,20230424,5000,12.0,21.666666666666668,22.01.2019-650.0-21.666666666666668 Berlin,Wedding,2019-12,52.550123,13.34197
1873,1873,6868195,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.6868195.html,21.01.2019,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,25.0,5000,5000,5000,22,2019-01-21,2019-02-14,20230424,5000,1.0,1.1363636363636365,21.01.2019-25.0-1.1363636363636365 Berlin,Wedding,2019-02,52.550123,13.34197
1874,1874,7084006,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7084006.html,16.01.2019,"Berlin
                                                                    Friedenau",Berlin,                                                                   Friedenau,Muster Str. 1,270.0,5000,5000,5000,20,2019-02-09,2019-03-21,20230424,5000,1.0,13.5,16.01.2019-270.0-13.5 Berlin,Berlin,2019-03,52.5170365,13.3888599
1875,1875,6665901,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.6665901.html,09.01.2019,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,650.0,5000,5000,5000,25,2018-08-15,2019-02-01,20230424,5000,6.0,26.0,09.01.2019-650.0-26.0 Berlin,Wedding,2019-02,52.550123,13.34197
1876,1876,6259751,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.6259751.html,07.01.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,20.0,5000,5000,5000,12,2019-01-09,2019-01-30,20230424,5000,0.0,1.6666666666666667,07.01.2019-20.0-1.6666666666666667 Berlin,Neukölln,2019-01,52.4811497,13.4353501
1877,1877,2794497,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.2794497.html,06.01.2019,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,42.0,5000,5000,5000,15,2019-01-05,2019-12-25,20230424,5000,11.0,2.8,06.01.2019-42.0-2.8 Berlin,Kreuzberg,2019-12,52.4976443,13.411914
1878,1878,7004289,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7004289.html,24.12.2018,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,550.0,5000,5000,5000,25,2018-01-05,,20230424,5000,,22.0,24.12.2018-550.0-22.0 Berlin,Charlottenburg,,52.515747,13.3096834
1879,1879,7038623,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7038623.html,22.12.2018,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,450.0,5000,5000,5000,23,2018-12-01,2019-12-31,20230424,5000,12.0,19.565217391304348,22.12.2018-450.0-19.565217391304348 Berlin,Mitte,2019-12,52.5178855,13.4040601
1880,1880,7037989,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7037989.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,130.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,5.6521739130434785,25.04.2023-130.0-5.6521739130434785 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
1881,1881,7026683,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7026683.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,120.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,5.454545454545454,25.04.2023-120.0-5.454545454545454 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
1882,1882,7022113,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7022113.html,03.12.2018,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,17.0,5000,5000,5000,16,2019-12-05,2019-12-10,20230424,5000,0.0,1.0625,03.12.2018-17.0-1.0625 Berlin,Friedrichshain,2019-12,52.5122154,13.4502904
1883,1883,7017125,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.7017125.html,24.11.2018,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,50.0,5000,5000,5000,20,2018-12-15,2018-12-25,20230424,5000,0.0,2.5,24.11.2018-50.0-2.5 Berlin,Neukölln,2018-12,52.4811497,13.4353501
1884,1884,7014135,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.7014135.html,21.11.2018,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,270.0,5000,5000,5000,16,2018-11-25,2019-02-25,20230424,5000,3.0,16.875,21.11.2018-270.0-16.875 Berlin,Wedding,2019-02,52.550123,13.34197
1885,1885,7011590,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7011590.html,17.11.2018,"Berlin
                                                                    Treptow",Berlin,                                                                   Treptow,Muster Str. 1,100.0,5000,5000,5000,18,2018-10-19,2019-10-25,20230424,5000,12.0,5.555555555555555,17.11.2018-100.0-5.555555555555555 Berlin,Treptow,2019-10,54.0627026,15.2657157
1886,1886,7005784,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.7005784.html,15.11.2018,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,15.0,5000,5000,5000,30,2018-12-07,2018-12-11,20230424,5000,0.0,0.5,15.11.2018-15.0-0.5 Berlin,Berlin,2018-12,52.5170365,13.3888599
1887,1887,7002661,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7002661.html,13.11.2018,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,50.0,5000,5000,5000,25,2018-11-15,2019-03-13,20230424,5000,4.0,2.0,13.11.2018-50.0-2.0 Berlin,Mitte,2019-03,52.5178855,13.4040601
1888,1888,6986741,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.6986741.html,08.11.2018,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,20.0,5000,5000,5000,13,2018-11-11,2018-12-04,20230424,5000,1.0,1.5384615384615385,08.11.2018-20.0-1.5384615384615385 Berlin,Steglitz,2018-12,52.4572569,13.3222865
1889,1889,4753513,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.4753513.html,06.11.2018,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,50.0,5000,5000,5000,10,2018-11-08,2018-12-18,20230424,5000,1.0,5.0,06.11.2018-50.0-5.0 Berlin,Kreuzberg,2018-12,52.4976443,13.411914
1890,1890,6992588,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6992588.html,03.11.2018,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,50.0,5000,5000,5000,15,2018-11-04,2019-01-01,20230424,5000,2.0,3.3333333333333335,03.11.2018-50.0-3.3333333333333335 Berlin,Kreuzberg,2019-01,52.4976443,13.411914
1891,1891,6981262,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.6981262.html,01.11.2018,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,20.0,5000,5000,5000,15,2018-11-01,2018-11-11,20230424,5000,0.0,1.3333333333333333,01.11.2018-20.0-1.3333333333333333 Berlin,Neukölln,2018-11,52.4811497,13.4353501
1892,1892,6927544,www.wg-gesucht.de/wg-zimmer-in-Berlin-Biesdorf.6927544.html,29.10.2018,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,40.0,5000,5000,5000,17,2018-10-30,2018-11-29,20230424,5000,1.0,2.3529411764705883,29.10.2018-40.0-2.3529411764705883 Berlin,Neukölln,2018-11,52.4811497,13.4353501
1893,1893,6948679,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tegel.6948679.html,21.10.2018,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,30.0,5000,5000,5000,20,2018-11-01,2018-12-01,20230424,5000,1.0,1.5,21.10.2018-30.0-1.5 Berlin,Reinickendorf,2018-12,52.6047631,13.2952872
1894,1894,6951211,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6951211.html,09.10.2018,"Berlin
                                                                    Biesdorf",Berlin,                                                                   Biesdorf,Muster Str. 1,500.0,5000,5000,5000,10,2018-09-30,2019-03-22,20230424,5000,6.0,50.0,09.10.2018-500.0-50.0 Berlin,Berlin,2019-03,52.5170365,13.3888599
1895,1895,6939625,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6939625.html,05.10.2018,"Berlin
                                                                    Tegel",Berlin,                                                                   Tegel,Muster Str. 1,25.0,5000,5000,5000,23,2018-10-05,2018-10-07,20230424,5000,0.0,1.0869565217391304,05.10.2018-25.0-1.0869565217391304 Berlin,Tegel,2018-10,52.5873891,13.2790461
1896,1896,6852765,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.6852765.html,02.10.2018,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,20.0,5000,5000,5000,12,2018-10-04,2018-10-13,20230424,5000,0.0,1.6666666666666667,02.10.2018-20.0-1.6666666666666667 Berlin,Neukölln,2018-10,52.4811497,13.4353501
1897,1897,6910700,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.6910700.html,22.09.2018,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,20.0,5000,5000,5000,12,2018-09-23,2018-10-01,20230424,5000,1.0,1.6666666666666667,22.09.2018-20.0-1.6666666666666667 Berlin,Prenzlauer Berg,2018-10,52.5398466,13.4285652
1898,1898,6850702,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.6850702.html,20.09.2018,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,16.0,5000,5000,5000,15,2018-09-21,2018-09-28,20230424,5000,0.0,1.0666666666666667,20.09.2018-16.0-1.0666666666666667 Berlin,Friedrichshain,2018-09,52.5122154,13.4502904
1899,1899,6762640,www.wg-gesucht.de/wg-zimmer-in-Berlin-Falkenberg.6762640.html,06.09.2018,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,20.0,5000,5000,5000,8,2018-09-06,2018-09-17,20230424,5000,0.0,2.5,06.09.2018-20.0-2.5 Berlin,Friedrichshain,2018-09,52.5122154,13.4502904
1900,1900,6723173,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.6723173.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,450.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,32.142857142857146,25.04.2023-450.0-32.142857142857146 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
1901,1901,6717475,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.6717475.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,400.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,22.22222222222222,25.04.2023-400.0-22.22222222222222 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
1902,1902,10015358,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10015358.html,05.06.2018,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,25.0,5000,5000,5000,12,2018-06-08,2018-06-23,20230424,5000,0.0,2.0833333333333335,05.06.2018-25.0-2.0833333333333335 Berlin,Friedrichshain,2018-06,52.5122154,13.4502904
1903,1903,9994909,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9994909.html,02.06.2018,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,10.0,5000,5000,5000,16,2018-06-03,2018-06-30,20230424,5000,0.0,0.625,02.06.2018-10.0-0.625 Berlin,Berlin,2018-06,52.5170365,13.3888599
1920,1920,7243247,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7243247.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,420.0,5000,5000,5000,25,2023-04-26,,20230424,5000,,16.8,25.04.2023-420.0-16.8 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
1921,1921,8777412,www.wg-gesucht.de/wg-zimmer-in-Berlin.8777412.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,400.0,5000,5000,5000,17,2023-04-26,,20230424,5000,,23.529411764705884,25.04.2023-400.0-23.529411764705884 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
1940,1940,10028238,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.10028238.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,440.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,29.333333333333332,25.04.2023-440.0-29.333333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
1941,1941,10029548,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10029548.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,400.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,28.571428571428573,25.04.2023-400.0-28.571428571428573 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
1960,1960,8149393,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.8149393.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,450.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,28.125,25.04.2023-450.0-28.125 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
1961,1961,10027102,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10027102.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,440.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,31.428571428571427,25.04.2023-440.0-31.428571428571427 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
1980,1980,10025536,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10025536.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,25,2023-04-26,,20230424,5000,,20.4,25.04.2023-510.0-20.4 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
1981,1981,10027636,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10027636.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,480.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,20.0,25.04.2023-480.0-20.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2000,2000,9978859,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9978859.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,480.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,30.0,25.04.2023-480.0-30.0 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2001,2001,9988553,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9988553.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,450.0,5000,5000,5000,17,2023-04-26,,20230424,5000,,26.470588235294116,25.04.2023-450.0-26.470588235294116 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2020,2020,10027939,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10027939.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,470.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,33.57142857142857,25.04.2023-470.0-33.57142857142857 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2021,2021,10027985,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10027985.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,410.0,5000,5000,5000,20,2023-04-26,,20230424,5000,,20.5,25.04.2023-410.0-20.5 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2040,2040,9983422,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9983422.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,440.0,5000,5000,5000,17,2023-04-26,,20230424,5000,,25.88235294117647,25.04.2023-440.0-25.88235294117647 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2041,2041,10027146,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10027146.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,410.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,31.53846153846154,25.04.2023-410.0-31.53846153846154 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2060,2060,10017460,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.10017460.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,460.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,35.38461538461539,25.04.2023-460.0-35.38461538461539 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2061,2061,2924265,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.2924265.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,30.0,25.04.2023-420.0-30.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2080,2080,9420200,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.9420200.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,460.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,25.555555555555557,25.04.2023-460.0-25.555555555555557 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2081,2081,9706787,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9706787.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,430.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,28.666666666666668,25.04.2023-430.0-28.666666666666668 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2100,2100,9988458,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9988458.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,480.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,26.666666666666668,25.04.2023-480.0-26.666666666666668 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2101,2101,10026011,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10026011.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,450.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,25.0,25.04.2023-450.0-25.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2120,2120,8711216,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8711216.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,470.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,19.583333333333332,25.04.2023-470.0-19.583333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2121,2121,10025445,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.10025445.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,440.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,24.444444444444443,25.04.2023-440.0-24.444444444444443 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2140,2140,9859747,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9859747.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,450.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,18.75,25.04.2023-450.0-18.75 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2141,2141,10014606,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10014606.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,30.0,25.04.2023-420.0-30.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2160,2160,3217757,www.wg-gesucht.de/wg-zimmer-in-Berlin-Karlshorst.3217757.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,490.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,27.22222222222222,25.04.2023-490.0-27.22222222222222 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2161,2161,10009556,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.10009556.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,470.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,33.57142857142857,25.04.2023-470.0-33.57142857142857 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2180,2180,6421577,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6421577.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,460.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,35.38461538461539,25.04.2023-460.0-35.38461538461539 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2181,2181,6446579,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.6446579.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,440.0,5000,5000,5000,14,2023-04-26,,20230424,5000,,31.428571428571427,25.04.2023-440.0-31.428571428571427 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2200,2200,8520303,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8520303.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,530.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,33.125,25.04.2023-530.0-33.125 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2201,2201,8617434,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8617434.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,510.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,39.23076923076923,25.04.2023-510.0-39.23076923076923 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
